OrthoGroup	t	S	N	dNdS	dN	dS
OG0014108	0.0769	605.8	1842.2	1	0.0256	0.0256
OG0014110	0.0367	479.5	1356.5	1	0.0122	0.0122
OG0014112	0.0768	284.4	801.6	1	0.0256	0.0256
OG0014114	0.049	152	406	1	0.0163	0.0163
OG0014115	0.0198	158.9	309.1	1	0.0066	0.0066
OG0014116	0.0706	397.4	958.6	1	0.0235	0.0235
OG0014117	0.0184	244.8	592.2	1	0.0061	0.0061
OG0014118	0.0432	897.9	2444.1	1	0.0144	0.0144
OG0014119	0.05	128.4	303.6	1	0.0167	0.0167
OG0014120	0.918	46.7	100.3	1	0.306	0.306
OG0014121	0.0204	55.8	241.2	1	0.0068	0.0068
OG0014122	0.0544	228.6	512.4	1	0.0181	0.0181
OG0014123	0.2199	91.7	244.3	1	0.0733	0.0733
OG0014124	0.0729	102.3	281.7	1	0.0243	0.0243
OG0014125	0.0094	118	206	1	0.0031	0.0031
OG0014126	0.0725	426.2	983.8	1	0.0242	0.0242
OG0014127	0.0388	238.4	637.6	1	0.0129	0.0129
OG0014128	0.0453	307.1	709.9	1	0.0151	0.0151
OG0014129	0.0359	1456.6	3508.4	1	0.012	0.012
OG0014130	0.1815	139.6	352.4	1	0.0605	0.0605
OG0014131	0.0437	1478.6	4107.4	1	0.0146	0.0146
OG0014133	1.049	81.5	224.5	1	0.3497	0.3497
OG0014134	0.0491	691.8	1567.2	1	0.0164	0.0164
OG0014135	0.0272	98.8	234.2	1	0.0091	0.0091
OG0014136	0.0457	291	726	1	0.0152	0.0152
OG0014137	0.0374	545.9	1260.1	1	0.0125	0.0125
OG0014138	0.0307	104.6	195.4	1	0.0102	0.0102
OG0014139	0.0779	121.4	349.6	1	0.026	0.026
OG0014140	0.0283	113.4	318.6	1	0.0094	0.0094
OG0014141	0.0458	564.2	1307.8	1	0.0153	0.0153
OG0014143	0.0597	116	562	1	0.0199	0.0199
OG0014144	0.0427	668.9	1632.1	1	0.0142	0.0142
OG0014145	0.0567	106.7	274.3	1	0.0189	0.0189
OG0014146	0.0283	180.8	365.2	1	0.0094	0.0094
OG0014147	0.0284	91.5	232.5	1	0.0095	0.0095
OG0014148	0.1289	388.2	1261.8	1	0.043	0.043
OG0014149	0.0293	681.2	1718.8	1	0.0098	0.0098
OG0014151	0.0543	366.3	947.7	1	0.0181	0.0181
OG0014152	0.0551	338.1	951.9	1	0.0184	0.0184
OG0014153	0.0398	89.1	219.9	1	0.0133	0.0133
OG0014154	0.1702	77.7	237.3	1	0.0567	0.0567
OG0014155	0.0413	150.1	443.9	1	0.0138	0.0138
OG0014157	0.0483	421.1	916.9	1	0.0161	0.0161
OG0014158	0.0675	804.3	2141.7	1	0.0225	0.0225
OG0014159	0.0565	245.7	786.3	1	0.0188	0.0188
OG0014160	0.0551	812	2197	1	0.0184	0.0184
OG0014161	0.0222	411.1	965.9	1	0.0074	0.0074
OG0014163	0.03	707.9	1737.1	1	0.01	0.01
OG0014164	2.4592	97.3	238.7	1	0.8197	0.8197
OG0014165	0.0886	263.9	681.1	1	0.0295	0.0295
OG0014166	0.0333	691.8	1513.2	1	0.0111	0.0111
OG0014167	0.0925	427.5	1213.5	1	0.0308	0.0308
OG0014168	0.1034	102.7	233.3	1	0.0345	0.0345
OG0014169	0.0628	244.1	778.9	1	0.0209	0.0209
OG0014170	0.0713	470.5	1062.5	1	0.0238	0.0238
OG0014171	0.0273	162.3	509.7	1	0.0091	0.0091
OG0014172	0.0314	294.1	770.9	1	0.0105	0.0105
OG0014173	0.2479	88.4	214.6	1	0.0826	0.0826
OG0014174	0.0573	194.9	714.1	1	0.0191	0.0191
OG0014175	0.038	160.5	487.5	1	0.0127	0.0127
OG0014176	0.0648	785.8	2340.2	1	0.0216	0.0216
OG0014177	0.093	897.6	2387.4	1	0.031	0.031
OG0014178	0.082	278.8	633.2	1	0.0273	0.0273
OG0014179	0.1927	105.3	323.7	1	0.0642	0.0642
OG0014181	0.0257	472.5	1081.5	1	0.0086	0.0086
OG0014183	0.0477	166.4	799.6	1	0.0159	0.0159
OG0014184	0.0391	543.3	1337.7	1	0.013	0.013
OG0014185	0.0718	209.5	564.5	1	0.0239	0.0239
OG0014186	0.0545	1345.2	3349.8	1	0.0182	0.0182
OG0014187	0.0236	463.9	1213.1	1	0.0079	0.0079
OG0014188	0.0352	665.9	1851.1	1	0.0117	0.0117
OG0014189	0.1	332.7	975.3	1	0.0333	0.0333
OG0014190	0.0105	492.7	947.3	1	0.0035	0.0035
OG0014191	0.0272	377.7	975.3	1	0.0091	0.0091
OG0014193	0.052	960.9	2237.1	1	0.0173	0.0173
OG0014194	0.0335	642.5	1652.5	1	0.0112	0.0112
OG0014195	0.1753	51.9	275.1	1	0.0584	0.0584
OG0014196	0.024	321.4	1202.6	1	0.008	0.008
OG0014198	0.046	312.7	827.3	1	0.0153	0.0153
OG0014199	0.0307	633.7	1370.3	1	0.0102	0.0102
OG0014200	0.0618	213.3	587.7	1	0.0206	0.0206
OG0014201	0.0206	251.5	636.5	1	0.0069	0.0069
OG0014202	2.0739	87.6	224.4	1	0.6913	0.6913
OG0014203	0.0359	821.1	2082.9	1	0.012	0.012
OG0014206	0.0509	1127.7	2865.3	1	0.017	0.017
OG0014207	0.0723	93.8	290.2	1	0.0241	0.0241
OG0014208	0.1184	137.7	393.3	1	0.0395	0.0395
OG0014209	2.3666	80.1	198.9	1	0.7889	0.7889
OG0014210	0.0613	292.1	808.9	1	0.0204	0.0204
OG0014211	0.0417	441	1176	1	0.0139	0.0139
OG0014212	0.0754	270.3	680.7	1	0.0251	0.0251
OG0014213	0.079	119.8	276.2	1	0.0263	0.0263
OG0014214	0.0695	167.5	453.5	1	0.0232	0.0232
OG0014215	0.0314	207.5	380.5	1	0.0105	0.0105
OG0014216	0.0468	241.7	931.3	1	0.0156	0.0156
OG0014217	0.0883	570.8	1910.2	1	0.0294	0.0294
OG0014218	0.0688	546.9	1517.1	1	0.0229	0.0229
OG0014219	0.172	107.2	297.8	1	0.0573	0.0573
OG0014220	0.0481	437.7	1035.3	1	0.016	0.016
OG0014221	0.1153	515.6	1854.4	1	0.0384	0.0384
OG0014222	0.0194	1185.5	2747.5	1	0.0065	0.0065
OG0014223	0.2725	431.5	1233.5	1	0.0908	0.0908
OG0014225	0.0273	1009.8	2566.2	1	0.0091	0.0091
OG0014227	0.1495	269.2	681.8	1	0.0498	0.0498
OG0014228	0.0953	622.4	1294.6	1	0.0318	0.0318
OG0014229	0.0388	181.5	529.5	1	0.0129	0.0129
OG0014231	0.0229	137.1	264.9	1	0.0076	0.0076
OG0014233	1.8844	103.1	265.9	1	0.6281	0.6281
OG0014236	0.0614	147.9	506.1	1	0.0205	0.0205
OG0014237	0.0708	420.1	1109.9	1	0.0236	0.0236
OG0014240	0.0501	105.2	263.8	1	0.0167	0.0167
OG0014244	0.0738	104.6	273.4	1	0.0246	0.0246
OG0014246	0.0393	373.7	952.3	1	0.0131	0.0131
OG0014247	0.0625	313.5	967.5	1	0.0208	0.0208
OG0014248	0.1791	140.9	354.1	1	0.0597	0.0597
OG0014249	0.0271	1631.2	3780.8	1	0.009	0.009
OG0014250	0	107.2	330.8	1	0	0
OG0014251	0.0517	752.9	1878.1	1	0.0172	0.0172
OG0014252	0.0211	859	2315	1	0.007	0.007
OG0014253	0.0293	377.5	978.5	1	0.0098	0.0098
OG0014254	0.0222	137.2	411.8	1	0.0074	0.0074
OG0014255	0.0202	300.9	617.1	1	0.0067	0.0067
OG0014256	0.1083	502.3	1357.7	1	0.0361	0.0361
OG0014257	0.075	558.5	1580.5	1	0.025	0.025
OG0014258	1.9695	68.1	168.9	1	0.6565	0.6565
OG0014259	0.035	1701.3	4199.7	1	0.0117	0.0117
OG0014260	0.0279	965.2	2109.8	1	0.0093	0.0093
OG0014261	0.0522	745.9	1798.1	1	0.0174	0.0174
OG0014262	0.0418	956.3	2568.7	1	0.0139	0.0139
OG0014263	0.0481	197.5	627.5	1	0.016	0.016
OG0014264	0.0647	447.7	974.3	1	0.0216	0.0216
OG0014265	0.0491	957.5	2675.5	1	0.0164	0.0164
OG0014266	0.544	90.1	293.9	1	0.1813	0.1813
OG0014267	0.0416	576.7	1340.3	1	0.0139	0.0139
OG0014268	0.0771	597.6	1832.4	1	0.0257	0.0257
OG0014269	0.0395	570	1452	1	0.0132	0.0132
OG0014270	0.0204	210.5	533.5	1	0.0068	0.0068
OG0014271	0.0422	147.8	290.2	1	0.0141	0.0141
OG0014272	0.0552	623.5	1890.5	1	0.0184	0.0184
OG0014273	0.0523	264.1	854.9	1	0.0174	0.0174
OG0014274	0.0246	277.4	703.6	1	0.0082	0.0082
OG0014275	0.0192	237	549	1	0.0064	0.0064
OG0014276	0.999	73.7	178.3	1	0.333	0.333
OG0014277	0.2794	134	439	1	0.0931	0.0931
OG0014278	0.0145	246.3	806.7	1	0.0048	0.0048
OG0014280	0.0196	134	331	1	0.0065	0.0065
OG0014281	0.0803	115.8	313.2	1	0.0268	0.0268
OG0014282	0.0551	320	907	1	0.0184	0.0184
OG0014283	0.2043	242.3	678.7	1	0.0681	0.0681
OG0014284	0.1599	98.2	219.8	1	0.0533	0.0533
OG0014285	0.0725	662.7	1722.3	1	0.0242	0.0242
OG0014286	0.0275	269.5	621.5	1	0.0092	0.0092
OG0014288	0.0546	412.6	1162.4	1	0.0182	0.0182
OG0014289	0.0623	96.8	248.2	1	0.0208	0.0208
OG0014291	0.1306	194.9	573.1	1	0.0435	0.0435
OG0014292	0.0291	894.3	2240.7	1	0.0097	0.0097
OG0014293	0.0486	510.6	1961.4	1	0.0162	0.0162
OG0014295	0.1152	107.6	276.4	1	0.0384	0.0384
OG0014296	0.0473	211.7	439.3	1	0.0158	0.0158
OG0014297	0.0493	599.9	1656.1	1	0.0164	0.0164
OG0014298	0.0521	418.3	883.7	1	0.0174	0.0174
OG0014299	0.0383	883.4	2074.6	1	0.0128	0.0128
OG0014300	0.0831	137.2	306.8	1	0.0277	0.0277
OG0014301	0.0425	807.5	1994.5	1	0.0142	0.0142
OG0014302	0.0529	1326	4188	1	0.0176	0.0176
OG0014303	0.034	324.7	1103.3	1	0.0113	0.0113
OG0014304	0.0313	721	1721	1	0.0104	0.0104
OG0014305	0.0634	721.1	1582.9	1	0.0211	0.0211
OG0014306	0.044	857.2	1938.8	1	0.0147	0.0147
OG0014307	0.065	578.5	1419.5	1	0.0217	0.0217
OG0014308	0.0359	817.7	2017.3	1	0.012	0.012
OG0014310	0.0382	1717.8	4411.2	1	0.0127	0.0127
OG0014311	0.0545	219.6	407.4	1	0.0182	0.0182
OG0014312	1.1631	73.7	190.3	1	0.3877	0.3877
OG0014313	0.18	127.2	313.8	1	0.06	0.06
OG0014314	0.0887	206.7	567.3	1	0.0296	0.0296
OG0014315	0.0472	351.1	893.9	1	0.0157	0.0157
OG0014316	0.0578	393.8	1196.2	1	0.0193	0.0193
OG0014317	0.0679	93.6	269.4	1	0.0226	0.0226
OG0014318	0.0261	362.4	1038.6	1	0.0087	0.0087
OG0014319	0.131	307.6	904.4	1	0.0437	0.0437
OG0014320	0.7062	63.9	200.1	1	0.2354	0.2354
OG0014322	0.0327	382	1112	1	0.0109	0.0109
OG0014323	0.0411	310.9	1024.1	1	0.0137	0.0137
OG0014324	0.0488	214.7	661.3	1	0.0163	0.0163
OG0014325	0.0689	250.7	556.3	1	0.023	0.023
OG0014326	0.0623	333.7	1196.3	1	0.0208	0.0208
OG0014327	0.1526	177.3	524.7	1	0.0509	0.0509
OG0014328	0.0402	350.6	810.4	1	0.0134	0.0134
OG0014329	0.0848	53.4	165.6	1	0.0283	0.0283
OG0014330	0.0125	210.2	527.8	1	0.0042	0.0042
OG0014331	0.0734	128.3	378.7	1	0.0245	0.0245
OG0014332	0.0449	377.6	924.4	1	0.015	0.015
OG0014333	0.0523	603.6	1853.4	1	0.0174	0.0174
OG0014334	0.136	707.9	2220.1	1	0.0453	0.0453
OG0014335	0.0932	1106.5	3315.5	1	0.0311	0.0311
OG0014338	0.0319	268.9	976.1	1	0.0106	0.0106
OG0014339	0.069	588.2	2147.8	1	0.023	0.023
OG0014340	0.0223	114.4	431.6	1	0.0074	0.0074
OG0014341	0.0436	365.2	1389.8	1	0.0145	0.0145
OG0014342	0.1256	125.6	447.4	1	0.0419	0.0419
OG0014343	0.0429	361	1067	1	0.0143	0.0143
OG0014344	0.1008	1244	3319	1	0.0336	0.0336
OG0014345	0.0358	569.3	1668.7	1	0.0119	0.0119
OG0014346	0.0537	406.7	973.3	1	0.0179	0.0179
OG0014347	0.0433	341.9	927.1	1	0.0144	0.0144
OG0014348	0.0408	1046.8	2553.2	1	0.0136	0.0136
OG0014349	0.0499	1208.6	3048.4	1	0.0166	0.0166
OG0014350	0.0486	183.2	518.8	1	0.0162	0.0162
OG0014353	0.0351	602.8	1656.2	1	0.0117	0.0117
OG0014354	0.0502	1046.8	2577.2	1	0.0167	0.0167
OG0014355	0.0653	240	660	1	0.0218	0.0218
OG0014356	0.0908	416.5	1116.5	1	0.0303	0.0303
OG0014357	0.0283	685.3	1597.7	1	0.0094	0.0094
OG0014359	1.1798	135.1	401.9	1	0.3933	0.3933
OG0014360	0.1676	78.8	239.2	1	0.0559	0.0559
OG0014361	0.0505	106.6	199.4	1	0.0168	0.0168
OG0014362	0.0953	81.4	215.6	1	0.0318	0.0318
OG0014363	0.0776	294.7	671.3	1	0.0259	0.0259
OG0014364	0.091	92.9	252.1	1	0.0303	0.0303
OG0014365	0.0452	431.3	1398.7	1	0.0151	0.0151
OG0014366	0.6034	96.2	248.8	1	0.2011	0.2011
OG0014367	0.0617	131.2	324.8	1	0.0206	0.0206
OG0014368	0.0516	1914.1	5291.9	1	0.0172	0.0172
OG0014369	0.0946	121.8	337.2	1	0.0315	0.0315
OG0014370	0.0589	603.9	1748.1	1	0.0196	0.0196
OG0014371	0.0236	155.6	492.4	1	0.0079	0.0079
OG0014372	0.0496	800.4	2472.6	1	0.0165	0.0165
OG0014376	0.3398	99.6	335.4	1	0.1133	0.1133
OG0014377	0.0171	489.8	1274.2	1	0.0057	0.0057
OG0014379	0.0604	186	576	1	0.0201	0.0201
OG0014380	0.1152	456.2	1139.8	1	0.0384	0.0384
OG0014381	0.0371	1392.4	3887.6	1	0.0124	0.0124
OG0014382	0.0433	287.8	708.2	1	0.0144	0.0144
OG0014383	0.0405	252.4	653.6	1	0.0135	0.0135
OG0014386	0.0376	256.5	643.5	1	0.0125	0.0125
OG0014387	0.1168	288.8	857.2	1	0.0389	0.0389
OG0014389	0.022	134.1	279.9	1	0.0073	0.0073
OG0014390	0.1164	965.8	3345.2	1	0.0388	0.0388
OG0014391	0.0377	303.1	992.9	1	0.0126	0.0126
OG0014392	0.1392	358.3	700.7	1	0.0464	0.0464
OG0014393	0.1435	362	1816	1	0.0478	0.0478
OG0014394	0.6361	78.6	266.4	1	0.212	0.212
OG0014395	0.05	624.5	1535.5	1	0.0167	0.0167
OG0014397	0.052	643.1	1612.9	1	0.0173	0.0173
OG0014399	0.086	651.5	1898.5	1	0.0287	0.0287
OG0014400	0.5481	84.4	251.6	1	0.1827	0.1827
OG0014401	0.0655	951.5	2915.5	1	0.0218	0.0218
OG0014402	0.0846	362	889	1	0.0282	0.0282
OG0014404	0.1843	94	236	1	0.0614	0.0614
OG0014405	0.0556	628.9	1555.1	1	0.0185	0.0185
OG0014406	0.0227	81.7	455.3	1	0.0076	0.0076
OG0014407	0.0828	218.3	462.7	1	0.0276	0.0276
OG0014408	0.0472	479.1	1341.9	1	0.0157	0.0157
OG0014409	0.0666	125.1	291.9	1	0.0222	0.0222
OG0014410	0.0511	407.7	795.3	1	0.017	0.017
OG0014414	0.0642	533.1	1446.9	1	0.0214	0.0214
OG0014416	0.0807	176.9	585.1	1	0.0269	0.0269
OG0014420	0.0262	310.9	742.1	1	0.0087	0.0087
OG0014421	0.5823	76.5	196.5	1	0.1941	0.1941
OG0014422	0.0578	171.6	365.4	1	0.0193	0.0193
OG0014424	0.0452	269.5	741.5	1	0.0151	0.0151
OG0014425	0.0388	266.7	690.3	1	0.0129	0.0129
OG0014426	0.0382	277.2	607.8	1	0.0127	0.0127
OG0014427	0.6623	116.9	351.1	1	0.2208	0.2208
OG0014428	0.1239	96.1	254.9	1	0.0413	0.0413
OG0014429	0.2105	397.2	976.8	1	0.0702	0.0702
OG0014430	0.5587	82.8	250.2	1	0.1862	0.1862
OG0014431	0.0778	396.7	1154.3	1	0.0259	0.0259
OG0014433	0.0308	362.3	1134.7	1	0.0103	0.0103
OG0014437	0.0781	289.3	1093.7	1	0.026	0.026
OG0014438	0.0601	153.3	767.7	1	0.02	0.02
OG0014439	0.047	713.7	1767.3	1	0.0157	0.0157
OG0014440	0.048	124.2	322.8	1	0.016	0.016
OG0014441	0.0276	78.8	251.2	1	0.0092	0.0092
OG0014442	0.053	471.7	1094.3	1	0.0177	0.0177
OG0014443	0.054	435.6	1160.4	1	0.018	0.018
OG0014444	0.0349	449.4	1302.6	1	0.0116	0.0116
OG0014445	0.0327	648.2	1277.8	1	0.0109	0.0109
OG0014446	0.0265	1268.1	3435.9	1	0.0088	0.0088
OG0014447	0.0645	1366.2	3367.8	1	0.0215	0.0215
OG0014448	0.0421	628.6	1849.4	1	0.014	0.014
OG0014449	0.2104	69.8	203.2	1	0.0701	0.0701
OG0014451	0.0306	102.7	296.3	1	0.0102	0.0102
OG0014452	0.3	61.8	184.2	1	0.1	0.1
OG0014454	0.0769	194.1	732.9	1	0.0256	0.0256
OG0014456	0.0588	79.2	286.8	1	0.0196	0.0196
OG0014458	0.1671	476.2	1458.8	1	0.0557	0.0557
OG0014459	0.0674	327.7	911.3	1	0.0225	0.0225
OG0014460	0.0686	270.8	674.2	1	0.0229	0.0229
OG0014461	0.0363	332.9	942.1	1	0.0121	0.0121
OG0014462	0.0638	1052.9	2628.1	1	0.0213	0.0213
OG0014463	0.0892	313.1	865.9	1	0.0297	0.0297
OG0014464	0.0258	221.1	372.9	1	0.0086	0.0086
OG0014465	2.772	60.7	161.3	1	0.924	0.924
OG0014466	0.0983	95.1	219.9	1	0.0328	0.0328
OG0014467	0.0759	465.7	1010.3	1	0.0253	0.0253
OG0014468	0.0454	319.4	763.6	1	0.0151	0.0151
OG0014469	0.0566	713.2	1935.8	1	0.0189	0.0189
OG0014470	0.1021	468.3	1367.7	1	0.034	0.034
OG0014471	0.0632	177.9	596.1	1	0.0211	0.0211
OG0014472	0.2861	73.6	244.4	1	0.0954	0.0954
OG0014473	0.0645	160.9	460.1	1	0.0215	0.0215
OG0014474	0.1255	375.9	1157.1	1	0.0418	0.0418
OG0014475	0.0706	765	2205	1	0.0235	0.0235
OG0014476	0.2891	83.9	321.1	1	0.0964	0.0964
OG0014477	0.1433	206.2	498.8	1	0.0478	0.0478
OG0014478	0.0632	789.1	2006.9	1	0.0211	0.0211
OG0014479	0.0141	152.1	468.9	1	0.0047	0.0047
OG0014480	0.7557	64	170	1	0.2519	0.2519
OG0014481	0.0191	724.1	1675.9	1	0.0064	0.0064
OG0014483	1.9825	97.8	244.2	1	0.6608	0.6608
OG0014484	0.0304	624.4	1883.6	1	0.0101	0.0101
OG0014485	0.017	1050.8	3032.2	1	0.0057	0.0057
OG0014486	0.1936	127.3	430.7	1	0.0645	0.0645
OG0014487	0.0675	199.2	577.8	1	0.0225	0.0225
OG0014488	0.4343	331.2	700.8	1	0.1448	0.1448
OG0014489	0.1633	321.2	857.8	1	0.0544	0.0544
OG0014490	0.5671	79.4	211.6	1	0.189	0.189
OG0014491	0.0661	419.1	1527.9	1	0.022	0.022
OG0014492	0.0437	764.9	2370.1	1	0.0146	0.0146
OG0014493	0.0429	1647.9	4175.1	1	0.0143	0.0143
OG0014494	0.0525	685.8	1852.2	1	0.0175	0.0175
OG0014497	0.1057	188.9	543.1	1	0.0352	0.0352
OG0014498	0.054	131.4	492.6	1	0.018	0.018
OG0014499	0.4057	621.9	1334.1	1	0.1352	0.1352
OG0014500	0.0461	834.8	2021.2	1	0.0154	0.0154
OG0014501	0.0554	278.8	669.2	1	0.0185	0.0185
OG0014503	0.0711	2167.9	6079.1	1	0.0237	0.0237
OG0014504	0	76.2	235.8	1	0	0
OG0014506	0.0837	384.5	1214.5	1	0.0279	0.0279
OG0014507	0.0185	102.5	224.5	1	0.0062	0.0062
OG0014508	0.5597	83.7	207.3	1	0.1866	0.1866
OG0014509	0.0596	353.9	894.1	1	0.0199	0.0199
OG0014510	0.0369	410.4	1158.6	1	0.0123	0.0123
OG0014511	0.0286	178.5	358.5	1	0.0095	0.0095
OG0014512	0.0586	394.5	1234.5	1	0.0195	0.0195
OG0014513	0.0249	3192.5	7247.5	1	0.0083	0.0083
OG0014515	0.0282	382.8	817.2	1	0.0094	0.0094
OG0014516	0.0345	132.8	404.2	1	0.0115	0.0115
OG0014517	0.0287	280.4	790.6	1	0.0096	0.0096
OG0014518	0.0411	552.7	1331.3	1	0.0137	0.0137
OG0014519	0.0786	413.9	1008.1	1	0.0262	0.0262
OG0014520	0.0158	651.3	1673.7	1	0.0053	0.0053
OG0014521	0.0433	849.4	1997.6	1	0.0144	0.0144
OG0014522	0.026	261.8	788.2	1	0.0087	0.0087
OG0014523	0.0529	354.2	1157.8	1	0.0176	0.0176
OG0014524	0.0488	350.5	903.5	1	0.0163	0.0163
OG0014525	0.0493	2214.4	6179.6	1	0.0164	0.0164
OG0014527	0.0756	647.6	1545.4	1	0.0252	0.0252
OG0014528	0.0349	285.7	599.3	1	0.0116	0.0116
OG0014530	0.2355	505.3	1504.7	1	0.0785	0.0785
OG0014531	0.0615	546.4	1355.6	1	0.0205	0.0205
OG0014532	0.0351	226.5	727.5	1	0.0117	0.0117
OG0014535	0.0546	920.6	2355.4	1	0.0182	0.0182
OG0014537	0.0027	233.3	894.7	1	0.0009	0.0009
OG0014538	0	155.6	474.4	1	0	0
OG0014539	0.0073	79	332	1	0.0024	0.0024
OG0014540	0.072	429.9	989.1	1	0.024	0.024
OG0014541	0.0365	116.8	387.2	1	0.0122	0.0122
OG0014543	0.0071	81.2	341.8	1	0.0024	0.0024
OG0014544	0.0404	297.8	767.2	1	0.0135	0.0135
OG0014545	0.0583	439.7	1045.3	1	0.0194	0.0194
OG0014546	0.0394	111.8	506.2	1	0.0131	0.0131
OG0014547	0.0285	77.5	246.5	1	0.0095	0.0095
OG0014548	0.0273	895.4	1915.6	1	0.0091	0.0091
OG0014550	0.0255	456.2	1220.8	1	0.0085	0.0085
OG0014551	0.1973	96.9	224.1	1	0.0658	0.0658
OG0014552	0.0215	372.2	617.8	1	0.0072	0.0072
OG0014553	0.0411	428.2	999.8	1	0.0137	0.0137
OG0014554	0.0549	346.2	940.8	1	0.0183	0.0183
OG0014555	0.134	297.7	917.3	1	0.0447	0.0447
OG0014556	0.0865	330.1	812.9	1	0.0288	0.0288
OG0014557	0.0399	373.8	1090.2	1	0.0133	0.0133
OG0014558	0.0486	567.6	1820.4	1	0.0162	0.0162
OG0014559	0.079	153.7	395.3	1	0.0263	0.0263
OG0014562	0.0485	1036.1	3241.9	1	0.0162	0.0162
OG0014563	0.0853	674.1	1479.9	1	0.0284	0.0284
OG0014564	0.0799	202.3	535.7	1	0.0266	0.0266
OG0014566	0.064	518.7	1398.3	1	0.0213	0.0213
OG0014567	0.0648	226.4	490.6	1	0.0216	0.0216
OG0014568	0.0283	454.4	1165.6	1	0.0094	0.0094
OG0014569	0.0277	139.7	301.3	1	0.0092	0.0092
OG0014570	0.0268	624	1332	1	0.0089	0.0089
OG0014571	0.0179	454.9	1081.1	1	0.006	0.006
OG0014572	0.0638	109.7	235.3	1	0.0213	0.0213
OG0014573	0.0667	586.2	1462.8	1	0.0222	0.0222
OG0014574	0.0301	1835.5	4473.5	1	0.01	0.01
OG0014576	0.5835	75.6	194.4	1	0.1945	0.1945
OG0014577	0.0487	625.9	1969.1	1	0.0162	0.0162
OG0014578	0.0587	557.2	1290.8	1	0.0196	0.0196
OG0014579	0.4724	66.8	227.2	1	0.1575	0.1575
OG0014580	0.0232	788.5	1845.5	1	0.0077	0.0077
OG0014581	1.8194	96.9	227.1	1	0.6065	0.6065
OG0014582	0.0295	559.5	1204.5	1	0.0098	0.0098
OG0014583	0.3233	135.1	371.9	1	0.1078	0.1078
OG0014584	0.0668	1151.4	3699.6	1	0.0223	0.0223
OG0014585	0.287	94.2	268.8	1	0.0957	0.0957
OG0014586	0.0397	105.4	281.6	1	0.0132	0.0132
OG0014588	0.0209	465.1	1421.9	1	0.007	0.007
OG0014590	0.0769	443.6	1128.4	1	0.0256	0.0256
OG0014591	0.0442	484.1	1327.9	1	0.0147	0.0147
OG0014592	0.032	211.7	553.3	1	0.0107	0.0107
OG0014593	0.0552	254	754	1	0.0184	0.0184
OG0014595	0.1246	99.5	551.5	1	0.0415	0.0415
OG0014596	0.031	979.6	2266.4	1	0.0103	0.0103
OG0014598	0.0044	229.9	463.1	1	0.0015	0.0015
OG0014599	0.0218	136.7	286.3	1	0.0073	0.0073
OG0014600	0.0378	627.3	1823.7	1	0.0126	0.0126
OG0014601	0.0483	388.4	1003.6	1	0.0161	0.0161
OG0014603	0.0657	571.5	1447.5	1	0.0219	0.0219
OG0014604	0.0293	145.9	277.1	1	0.0098	0.0098
OG0014605	0.0267	475.4	1246.6	1	0.0089	0.0089
OG0014606	0.05	536.1	1611.9	1	0.0167	0.0167
OG0014607	0.111	298.1	772.9	1	0.037	0.037
OG0014608	0.0414	476	1378	1	0.0138	0.0138
OG0014609	0.0148	137	283	1	0.0049	0.0049
OG0014610	0.0363	978.5	3062.5	1	0.0121	0.0121
OG0014611	0.064	485	1300	1	0.0213	0.0213
OG0014612	0.0338	246.2	557.8	1	0.0113	0.0113
OG0014614	0.0399	629.7	1386.3	1	0.0133	0.0133
OG0014615	0.0403	114.4	266.6	1	0.0134	0.0134
OG0014619	0.1217	216.8	560.2	1	0.0406	0.0406
OG0014620	0.0984	136.3	397.7	1	0.0328	0.0328
OG0014623	0.1424	90.2	218.8	1	0.0475	0.0475
OG0014624	0.0792	266.3	654.7	1	0.0264	0.0264
OG0014625	0.0249	173	550	1	0.0083	0.0083
OG0014626	0.0897	1457.6	3417.4	1	0.0299	0.0299
OG0014627	0.0493	244.9	631.1	1	0.0164	0.0164
OG0014628	0.094	270	627	1	0.0313	0.0313
OG0014629	0.1758	119.6	402.4	1	0.0586	0.0586
OG0014630	0.0847	192.1	470.9	1	0.0282	0.0282
OG0014632	0.0901	316.4	829.6	1	0.03	0.03
OG0014633	0.0506	704.1	1785.9	1	0.0169	0.0169
OG0014634	0.0531	598.2	1429.8	1	0.0177	0.0177
OG0014635	0.0445	1555	4538	1	0.0148	0.0148
OG0014638	0.0391	1620.8	3959.2	1	0.013	0.013
OG0014640	0.0482	758.5	2943.5	1	0.0161	0.0161
OG0014641	0.0422	1532.3	3696.7	1	0.0141	0.0141
OG0014643	0.0577	129	453	1	0.0192	0.0192
OG0014644	0.1184	385.9	1195.1	1	0.0395	0.0395
OG0014645	0.0274	1491.5	3761.5	1	0.0091	0.0091
OG0014647	0.2066	141.2	566.8	1	0.0689	0.0689
OG0014648	0.049	104.1	582.9	1	0.0163	0.0163
OG0014649	0.0556	1870.2	4516.8	1	0.0185	0.0185
OG0014650	0.0514	77	280	1	0.0171	0.0171
OG0014651	0.0495	555.5	1373.5	1	0.0165	0.0165
OG0014652	0.0563	1081.5	2641.5	1	0.0188	0.0188
OG0014653	0.1384	481.1	1456.9	1	0.0461	0.0461
OG0014654	0.0878	168.2	434.8	1	0.0293	0.0293
OG0014655	0.0465	248.9	804.1	1	0.0155	0.0155
OG0014657	0.0641	2722.7	7267.3	1	0.0214	0.0214
OG0014658	0.0967	489.7	1400.3	1	0.0322	0.0322
