OrthoGroup	t	S	N	dNdS	dN	dS
OG0014322	0.0328	377.8	1116.2	0.7024	0.0099	0.0141
OG0014323	0.0426	276.5	1058.5	0.0937	0.0047	0.0505
OG0014324	0.0499	207.4	668.6	0.3727	0.0119	0.0319
OG0014325	0.0693	245.1	561.9	0.2719	0.0127	0.0468
OG0014326	0.0651	304.8	1225.2	0.1975	0.012	0.0607
OG0014327	0.1547	173.2	528.8	0.4337	0.039	0.0899
OG0014328	0.0412	350.6	810.4	0.2032	0.0063	0.031
OG0014329	0.0834	54.7	164.3	99	0.0369	0.0004
OG0014330	0.0126	201.6	536.4	0.182	0.0019	0.0104
OG0014331	0.0734	128.4	378.6	1.0733	0.0249	0.0232
OG0014332	0.0452	369.1	932.9	0.3436	0.0098	0.0285
OG0014333	0.0537	565.1	1891.9	0.1894	0.009	0.0476
OG0014334	0.136	708.8	2219.2	1.0303	0.0457	0.0443
OG0014335	0.0933	1099.4	3322.6	0.8444	0.0297	0.0352
OG0014338	0.0318	265.9	979.1	0.3201	0.0073	0.0228
OG0014339	0.0724	552	2184	0.0165	0.0018	0.1122
OG0014340	0.0239	106.5	439.5	0.001	0	0.0406
OG0014341	0.0442	342.2	1412.8	0.0911	0.005	0.0549
OG0014342	0.1266	122.3	450.7	0.5288	0.0355	0.067
OG0014343	0.0433	341.1	1086.9	0.2048	0.0075	0.0366
OG0014344	0.1008	1206.2	3356.8	0.5801	0.0282	0.0486
OG0014345	0.0379	518	1720	0.023	0.0012	0.0506
OG0014346	0.0554	384.8	995.2	0.1784	0.0081	0.0453
OG0014347	0.0439	335.6	933.4	0.5449	0.012	0.022
OG0014348	0.0424	982.8	2617.2	0.0915	0.0038	0.0417
OG0014349	0.0511	1131.2	3125.8	0.1205	0.0058	0.0481
OG0014350	0.0505	176.9	525.1	0.001	0.0001	0.0666
OG0014353	0.036	526	1733	0.1771	0.0058	0.0326
OG0014354	0.0516	970.1	2653.9	0.0548	0.0031	0.0559
OG0014355	0.0655	231.7	668.3	0.1576	0.0092	0.0583
OG0014356	0.0913	407.6	1125.4	0.5228	0.0245	0.0468
OG0014357	0.0285	641.4	1641.6	0.1942	0.0044	0.0226
OG0014359	1.2545	132.9	404.1	0.4277	0.3141	0.7345
OG0014360	0.1665	79.9	238.1	1.8899	0.0629	0.0333
OG0014361	0.0512	106.6	199.4	0.001	0	0.0489
OG0014362	0.0957	81.2	215.8	0.7049	0.0286	0.0406
OG0014363	0.0782	279.6	686.4	0.1981	0.012	0.0606
OG0014364	0.0908	95.2	249.8	1.4744	0.0332	0.0225
OG0014365	0.0462	398.8	1431.2	0.1324	0.0063	0.0479
OG0014366	0.6056	95.6	249.4	0.6823	0.1788	0.2621
OG0014367	0.0614	126.1	329.9	0.1921	0.0095	0.0492
OG0014368	0.0522	1856.7	5349.3	0.3588	0.0119	0.0332
OG0014369	0.0948	121.4	337.6	0.8447	0.0301	0.0357
OG0014370	0.0599	558.7	1793.3	0.2837	0.0125	0.044
OG0014371	0.025	142.1	505.9	0.001	0	0.0378
OG0014372	0.0501	768.4	2504.6	0.4406	0.0129	0.0292
OG0014376	0.3514	93.9	341.1	0.3588	0.0845	0.2356
OG0014377	0.0173	366.8	1397.2	0.0652	0.0014	0.0222
OG0014379	0.0617	172.5	589.5	0.307	0.0136	0.0444
OG0014380	0.1168	429	1167	0.2572	0.0219	0.0852
OG0014381	0.038	1287.8	3992.2	0.1931	0.0063	0.0325
OG0014382	0.0446	276.5	719.5	0.1965	0.007	0.0354
OG0014383	0.0415	237.4	668.6	0.1127	0.0045	0.04
OG0014386	0.0385	252.5	647.5	0.139	0.0047	0.0337
OG0014387	0.1206	273.5	872.5	0.2914	0.0254	0.0873
OG0014389	0.022	134.1	279.9	0.9516	0.0072	0.0076
OG0014390	0.1203	899	3412	0.1519	0.0185	0.122
OG0014391	0.038	285.5	1010.5	0.4061	0.0096	0.0236
OG0014392	0.1393	367.2	691.8	2.4348	0.0583	0.024
OG0014393	0.1469	356.5	1821.5	0.2495	0.0328	0.1315
OG0014394	0.6387	77.5	267.5	0.7321	0.1967	0.2687
OG0014395	0.0506	608.1	1551.9	0.3257	0.0107	0.0327
OG0014397	0.0529	624.9	1631.1	0.1894	0.0081	0.0426
OG0014399	0.0874	628.1	1921.9	0.4363	0.0221	0.0507
OG0014400	0.5602	82.6	253.4	0.4266	0.1403	0.329
OG0014401	0.0688	897.3	2969.7	0.1503	0.0099	0.066
OG0014402	0.0875	345.2	905.8	0.1894	0.0134	0.0706
OG0014404	0.1847	91.8	238.2	0.5136	0.0487	0.0949
OG0014405	0.0573	562	1622	0.0818	0.0049	0.0601
OG0014406	0.024	77.8	459.2	0.0515	0.0022	0.0423
OG0014407	0.0829	215.9	465.1	0.4568	0.0201	0.0439
OG0014408	0.0485	467.9	1353.1	0.0713	0.0037	0.0522
OG0014409	0.0675	118.5	298.5	0.1099	0.0068	0.062
OG0014410	0.0511	416.8	786.2	2.9899	0.0221	0.0074
OG0014414	0.0646	524.4	1455.6	0.3328	0.0141	0.0423
OG0014416	0.0813	173.3	588.7	0.5157	0.0223	0.0433
OG0014420	0.0279	252.6	800.4	0.001	0	0.0387
OG0014421	0.5801	76.7	196.3	1.2137	0.2034	0.1676
OG0014422	0.0622	166.8	370.2	0.0442	0.0027	0.0608
OG0014424	0.0463	201.1	809.9	0.0864	0.005	0.0575
OG0014425	0.0397	229.4	727.6	0.06	0.0028	0.0464
OG0014426	0.0392	262.7	622.3	0.1484	0.0048	0.0326
OG0014427	0.6644	116.4	351.6	0.783	0.2072	0.2646
OG0014428	0.1239	96	255	0.9489	0.0407	0.0429
OG0014429	0.2123	391.5	982.5	0.5261	0.0563	0.107
OG0014430	0.5585	82.9	250.1	1.0399	0.188	0.1808
OG0014431	0.0782	389.1	1161.9	0.5411	0.0215	0.0397
OG0014433	0.0321	356.4	1140.6	0.1042	0.0035	0.0337
OG0014437	0.08	271.3	1111.7	0.1207	0.011	0.0909
OG0014438	0.0622	144.2	776.8	0.0863	0.0078	0.0904
OG0014439	0.0482	632.2	1848.8	0.0735	0.0038	0.0519
OG0014440	0.0491	119.7	327.3	0.0586	0.0031	0.0527
OG0014441	0.0317	69.7	260.3	0.001	0	0.0498
OG0014442	0.0536	449.3	1116.7	0.1119	0.0055	0.0488
OG0014443	0.0556	414.9	1181.1	0.2395	0.0102	0.0424
OG0014444	0.0357	422.3	1329.7	0.1998	0.0061	0.0303
OG0014445	0.0328	567.4	1358.6	0.0442	0.0015	0.0335
OG0014446	0.0269	1117.9	3586.1	0.1559	0.0039	0.0252
OG0014447	0.0664	1347.5	3386.5	0.1853	0.0098	0.0531
OG0014448	0.0426	580.5	1897.5	0.1614	0.0064	0.0397
OG0014449	0.2129	68.6	204.4	0.486	0.0561	0.1154
OG0014451	0.0318	87.4	311.6	0.001	0	0.0482
OG0014452	0.3083	59.7	186.3	0.331	0.0689	0.2083
OG0014454	0.0784	181.5	745.5	0.1243	0.011	0.0884
OG0014456	0.0595	77.4	288.6	0.1937	0.0106	0.0545
OG0014458	0.17	460.7	1474.3	0.4238	0.0428	0.101
OG0014459	0.0678	323.5	915.5	0.569	0.0189	0.0332
OG0014460	0.0706	238.1	706.9	0.0748	0.0057	0.0764
OG0014461	0.0373	327.4	947.6	0.1618	0.0053	0.0329
OG0014462	0.0646	1006.6	2674.4	0.1993	0.0103	0.0515
OG0014463	0.0909	307	872	0.1064	0.0095	0.0893
OG0014464	0.0255	221.1	372.9	0.4149	0.0056	0.0135
OG0014465	2.7846	60.5	161.5	0.8709	0.8922	1.0244
OG0014466	0.0989	94.1	220.9	0.6002	0.0275	0.0458
OG0014467	0.0782	456	1020	0.1198	0.008	0.0665
OG0014468	0.0465	289.8	793.2	0.0501	0.0025	0.0509
OG0014469	0.058	660.9	1988.1	0.0716	0.0046	0.0637
OG0014470	0.1034	439.1	1396.9	0.1875	0.0169	0.0902
OG0014471	0.0634	167.9	606.1	0.274	0.0134	0.049
OG0014472	0.288	72.5	245.5	0.6358	0.0849	0.1336
OG0014473	0.0661	160.2	460.8	0.364	0.0152	0.0417
OG0014474	0.1253	344.2	1188.8	0.4296	0.0322	0.0749
OG0014475	0.0725	669.7	2300.3	0.2124	0.0132	0.0619
OG0014476	0.3012	82.1	322.9	0.246	0.0619	0.2518
OG0014477	0.1457	194.1	510.9	0.1414	0.0182	0.1285
OG0014478	0.0641	768.6	2027.4	0.3121	0.0133	0.0426
OG0014479	0.0139	140.7	480.3	0.1566	0.0021	0.0133
OG0014480	0.7749	63.9	170.1	0.52	0.2063	0.3967
OG0014481	0.0195	672.7	1727.3	0.0935	0.0017	0.0187
OG0014483	2.0333	97.6	244.4	0.6937	0.6019	0.8677
OG0014484	0.0324	556.4	1951.6	0.064	0.0025	0.0398
OG0014485	0.0185	731.6	3351.4	0.0186	0.0006	0.0317
OG0014486	0.1977	119.2	438.8	0.2407	0.0394	0.1636
OG0014487	0.0683	192.9	584.1	0.4393	0.0173	0.0394
OG0014488	0.4951	325.9	706.1	0.0962	0.0416	0.4325
OG0014489	0.1638	318.7	860.3	0.7681	0.0505	0.0657
OG0014490	0.5694	79.2	211.8	0.7946	0.1773	0.2231
OG0014491	0.0666	383.4	1563.6	0.1331	0.0097	0.0731
OG0014492	0.0441	732.6	2402.4	0.3688	0.0105	0.0285
OG0014493	0.0427	1432.7	4390.3	0.2453	0.0081	0.033
OG0014494	0.0521	656.8	1881.2	0.1893	0.0082	0.0435
OG0014497	0.1077	181.5	550.5	0.1773	0.0167	0.0942
OG0014498	0.0552	129.7	494.3	0.2047	0.0102	0.0497
OG0014499	0.4175	617.1	1338.9	0.358	0.0889	0.2483
OG0014500	0.0476	775.1	2080.9	0.1862	0.0073	0.039
OG0014501	0.0573	263.2	684.8	0.1097	0.0059	0.0536
OG0014503	0.0708	2003.5	6243.5	0.4844	0.0187	0.0387
OG0014504	0	76.2	235.8	0.4889	0	0
OG0014506	0.0848	378.2	1220.8	0.2806	0.0176	0.0627
OG0014507	0.019	102.5	224.5	99	0.0092	0.0001
OG0014508	0.5603	83.9	207.1	1.5208	0.2072	0.1363
OG0014509	0.0621	337.4	910.6	0.1388	0.0077	0.0557
OG0014510	0.0385	372.3	1196.7	0.1314	0.005	0.038
OG0014511	0.0297	167.3	369.7	0.001	0	0.0317
OG0014512	0.0611	369.5	1259.5	0.1455	0.0087	0.06
OG0014513	0.0256	2947.3	7492.7	0.0337	0.0009	0.0278
OG0014515	0.0281	373.2	826.8	0.2597	0.005	0.0191
OG0014516	0.0359	117.5	419.5	0.001	0.0001	0.0545
OG0014517	0.0284	216	855	0.0281	0.0012	0.0423
OG0014518	0.041	541.6	1342.4	0.372	0.0092	0.0248
OG0014519	0.0801	399	1023	0.2364	0.014	0.0593
OG0014520	0.0165	580.1	1744.9	0.001	0	0.022
OG0014521	0.0439	780.3	2066.7	0.0779	0.0034	0.0442
OG0014522	0.0263	247.6	802.4	0.3696	0.0063	0.0169
OG0014523	0.0551	318.6	1193.4	0.059	0.0042	0.0714
OG0014524	0.0517	313.4	940.6	0.075	0.0042	0.0563
OG0014525	0.0504	2084.2	6309.8	0.2064	0.0086	0.0416
OG0014527	0.0756	620	1573	0.377	0.0172	0.0456
OG0014528	0.0348	285.7	599.3	0.0531	0.0017	0.0323
OG0014530	0.2385	484.5	1525.5	0.4398	0.0608	0.1383
OG0014531	0.0631	524.9	1377.1	0.2298	0.0109	0.0476
OG0014532	0.0363	206.7	747.3	0.1466	0.0054	0.0365
OG0014535	0.056	863	2413	0.189	0.0088	0.0464
OG0014537	0.0026	233.3	894.7	99	0.0011	0
OG0014538	0	131.9	498.1	0.001	0	0
OG0014539	0.0072	79	332	99	0.003	0
OG0014540	0.0735	420.6	998.4	0.3752	0.0164	0.0437
OG0014541	0.0367	109.1	394.9	0.1359	0.0051	0.0378
OG0014543	0.0078	81.2	341.8	0.001	0	0.0136
OG0014544	0.0406	281.8	783.2	0.2635	0.0078	0.0296
OG0014545	0.0587	414.6	1070.4	0.2102	0.0095	0.0454
OG0014546	0.0406	101.4	516.6	0.062	0.0039	0.0626
OG0014547	0.0287	73.5	250.5	0.001	0	0.0419
OG0014548	0.0276	870.9	1940.1	0.1705	0.0037	0.0215
OG0014550	0.0263	412.5	1264.5	0.0838	0.0024	0.0283
OG0014551	0.1981	95.8	225.2	0.6128	0.0555	0.0906
OG0014552	0.0218	372.2	617.8	0.001	0	0.0193
OG0014553	0.0431	404.8	1023.2	0.001	0.0001	0.0505
OG0014554	0.0571	317.9	969.1	0.014	0.001	0.0739
OG0014555	0.1339	301.3	913.7	1.3141	0.0474	0.0361
OG0014556	0.0887	302.4	840.6	0.2274	0.0156	0.0685
OG0014557	0.0407	332.9	1131.1	0.0158	0.0009	0.0566
OG0014558	0.0494	556.3	1831.7	0.5848	0.0141	0.0242
OG0014559	0.0813	151.4	397.6	0.2591	0.0152	0.0585
OG0014562	0.0496	933.3	3344.7	0.2115	0.0091	0.0431
OG0014563	0.085	649.8	1504.2	0.1773	0.0118	0.0666
OG0014564	0.0823	194.3	543.7	0.1531	0.0112	0.073
OG0014566	0.0646	500.5	1416.5	0.4969	0.017	0.0343
OG0014567	0.0641	208.4	508.6	0.1041	0.0061	0.0586
OG0014568	0.0292	398.3	1221.7	0.1109	0.0033	0.0296
OG0014569	0.0282	134.8	306.2	0.1406	0.0033	0.0233
OG0014570	0.0271	613.3	1342.7	0.0955	0.0023	0.0238
OG0014571	0.0183	440.3	1095.7	0.1103	0.0018	0.0167
OG0014572	0.0738	109.7	235.3	0.001	0.0001	0.0772
OG0014573	0.0664	575.3	1473.7	0.3606	0.0148	0.041
OG0014574	0.0311	1670.2	4638.8	0.0677	0.0022	0.0329
OG0014576	0.5853	74.2	195.8	0.6972	0.1743	0.25
OG0014577	0.0495	617.8	1977.2	0.1725	0.0077	0.0446
OG0014578	0.0612	483	1365	0.0424	0.003	0.0697
OG0014579	0.4715	67.6	226.4	1.3444	0.167	0.1242
OG0014580	0.0235	690.8	1943.2	0.0183	0.0005	0.0284
OG0014581	1.8307	96.7	227.3	0.7785	0.5625	0.7225
OG0014582	0.0299	535.8	1228.2	0.1293	0.0033	0.0253
OG0014583	0.3249	133.7	373.3	0.545	0.0887	0.1628
OG0014584	0.0676	1103.5	3747.5	0.3416	0.0157	0.0458
OG0014585	0.2886	93.4	269.6	0.689	0.0862	0.1251
OG0014586	0.0396	103.6	283.4	0.5551	0.0109	0.0196
OG0014588	0.0212	422.8	1464.2	0.2374	0.0041	0.0173
OG0014590	0.0784	418.1	1153.9	0.2128	0.0132	0.0619
OG0014591	0.0449	453.9	1358.1	0.0768	0.0037	0.0486
OG0014592	0.033	191.3	573.7	0.0452	0.0017	0.0387
OG0014593	0.0571	237.5	770.5	0.058	0.0039	0.068
OG0014595	0.132	98.9	552.1	0.0713	0.0148	0.2072
OG0014596	0.0317	896.5	2349.5	0.0983	0.003	0.0304
OG0014598	0.0043	229.9	463.1	0.001	0	0.0043
OG0014599	0.0219	136.7	286.3	0.2358	0.0036	0.0151
OG0014600	0.0385	585.3	1865.7	0.0752	0.0033	0.0434
OG0014601	0.0491	366	1026	0.1946	0.0078	0.0403
OG0014603	0.067	538.5	1480.5	0.1367	0.0083	0.0609
OG0014604	0.0288	145.9	277.1	0.183	0.0038	0.0206
OG0014605	0.0281	429.9	1292.1	0.0468	0.0015	0.0329
OG0014606	0.0504	505	1643	0.2285	0.0094	0.041
OG0014607	0.1121	290.5	780.5	0.3633	0.0253	0.0697
OG0014608	0.0419	448.8	1405.2	0.1207	0.0051	0.0419
OG0014609	0.015	137	283	0.4533	0.0036	0.0079
OG0014610	0.0373	830.8	3210.2	0.0225	0.0013	0.0557
OG0014611	0.0653	467.3	1317.7	0.1616	0.0092	0.0571
OG0014612	0.0345	237	567	0.1992	0.0053	0.0264
OG0014614	0.0404	596.2	1419.8	0.0743	0.0029	0.0386
OG0014615	0.0404	115.1	265.9	1.7595	0.0155	0.0088
OG0014619	0.1305	192.4	584.6	0.0448	0.0069	0.1546
OG0014620	0.0987	134.9	399.1	0.4711	0.0256	0.0544
OG0014623	0.1424	90.2	218.8	1.0104	0.0476	0.0471
OG0014624	0.0834	223.8	697.2	0.0784	0.0072	0.0919
OG0014625	0.0259	151.1	571.9	0.1232	0.0035	0.0282
OG0014626	0.0907	1430	3445	0.407	0.0212	0.052
OG0014627	0.0503	227.5	648.5	0.1832	0.0078	0.0424
OG0014628	0.0965	261.6	635.4	0.2588	0.0175	0.0677
OG0014629	0.179	118	404	0.5117	0.0491	0.0959
OG0014630	0.0862	181.3	481.7	0.2259	0.0148	0.0657
OG0014632	0.094	303.3	842.7	0.0734	0.0072	0.0984
OG0014633	0.0516	670.3	1819.7	0.2685	0.0099	0.037
OG0014634	0.0549	546.8	1481.2	0.0862	0.0047	0.0551
OG0014635	0.045	1454.6	4638.4	0.0784	0.0039	0.0503
OG0014638	0.0405	1506.2	4073.8	0.0703	0.003	0.042
OG0014640	0.0503	694.3	3007.7	0.0345	0.0027	0.0777
OG0014641	0.0427	1454.8	3774.2	0.2493	0.0078	0.0311
OG0014643	0.0582	120	462	0.2114	0.011	0.0519
OG0014644	0.1186	378.4	1202.6	0.6593	0.0352	0.0533
OG0014645	0.0284	1411.9	3841.1	0.0603	0.0018	0.0303
OG0014647	0.2072	138.4	569.6	0.4268	0.0547	0.1282
OG0014648	0.0489	102.3	584.7	0.3348	0.0126	0.0376
OG0014649	0.0557	1800	4587	0.3816	0.0127	0.0334
OG0014650	0.0542	74.4	282.6	0.1178	0.0071	0.0599
OG0014651	0.0495	544.2	1384.8	0.569	0.0136	0.0239
OG0014652	0.0584	993.1	2729.9	0.0521	0.0033	0.0638
OG0014653	0.139	458.3	1479.7	0.5514	0.0389	0.0705
OG0014654	0.0927	150.1	452.9	0.064	0.0067	0.1041
OG0014655	0.0465	244.7	808.3	0.3034	0.0101	0.0333
OG0014657	0.065	2679.9	7310.1	0.3276	0.014	0.0427
OG0014658	0.0975	479.8	1410.2	0.538	0.0267	0.0496
OG0014659	0.0396	288.6	665.4	0.0371	0.0015	0.0402
OG0014660	0.3508	68.8	213.2	0.3898	0.0846	0.2171
OG0014661	0.0386	568.3	1552.7	0.1037	0.0039	0.0374
OG0014662	0.0397	327.7	755.3	0.07	0.0026	0.0376
OG0014664	0.121	151.3	289.7	1.7148	0.0471	0.0275
OG0014665	0.0322	726.8	2054.2	0.0397	0.0015	0.0369
OG0014666	0.0057	353.1	678.9	0.001	0	0.0055
OG0014668	0.0174	335.3	1098.7	0.0421	0.0009	0.0218
OG0014669	0.1042	437.3	915.7	0.6144	0.0289	0.047
OG0014670	0.0607	94.8	259.2	0.8064	0.019	0.0236
OG0014671	0.2353	81.4	218.6	0.6613	0.0689	0.1041
OG0014672	0.0463	715	1478	0.2111	0.007	0.033
OG0014673	0.0491	349.6	844.4	0.4488	0.012	0.0268
OG0014674	0.0862	133.1	415.9	0.0768	0.0073	0.0955
OG0014675	0.0391	758.8	2184.2	0.053	0.0023	0.0438
OG0014677	0.0327	95.5	414.5	0.001	0.0001	0.058
OG0014678	0.0772	120.6	206.4	1.0987	0.0266	0.0242
OG0014679	0.0437	349.7	1039.3	0.1118	0.0049	0.0434
OG0014680	0.0406	746.5	1983.5	0.0877	0.0035	0.0401
OG0014681	0.0313	1769.7	5235.3	0.0251	0.001	0.0384
OG0014682	0.0165	95.7	276.3	99	0.0074	0.0001
OG0014683	0.0764	239.1	645.9	0.9592	0.0252	0.0263
OG0014684	0.2043	283.1	736.9	0.314	0.0424	0.135
OG0014685	0.0376	211.5	628.5	0.1346	0.0048	0.0356
OG0014688	0.0392	1119.7	3317.3	0.1299	0.0049	0.0374
OG0014689	0.0833	434.7	1104.3	0.121	0.0091	0.0752
OG0014690	0.0358	529.5	1204.5	0.1792	0.005	0.0278
OG0014691	0.0473	285.3	698.7	0.1985	0.0073	0.0366
OG0014692	0.0926	254.2	735.8	0.1738	0.0139	0.08
OG0014693	0.0466	818.5	2442.5	0.1293	0.0058	0.0446
OG0014694	0.0791	364.5	895.5	0.6036	0.0221	0.0367
OG0014695	0.0862	895	2558	0.4878	0.0226	0.0463
OG0014696	0.0791	229	554	2.3233	0.0316	0.0136
OG0014697	0.1642	224	631	0.5158	0.0439	0.0852
OG0014698	0.0198	216.6	911.4	0.001	0	0.0341
OG0014699	0.0436	325.5	652.5	0.1405	0.0048	0.0341
OG0014701	0.1025	159.4	455.6	0.3284	0.0223	0.068
OG0014702	0.0292	1792.8	4615.2	0.0269	0.0009	0.0326
OG0014703	0.0331	253.1	613.9	0.001	0	0.0377
OG0014704	0.0294	88.7	241.3	0.1614	0.0041	0.0253
OG0014707	0.0455	1430.1	3663.9	0.0736	0.0033	0.0455
OG0014708	0.0382	449.9	1296.1	0.0345	0.0015	0.0449
OG0014709	0.0349	1207.9	3058.1	0.1457	0.0044	0.03
OG0014710	0.0415	1126.8	3421.2	0.2865	0.0086	0.0299
OG0014711	0.0353	877	2819	0.1191	0.0043	0.0359
OG0014712	0.0604	191.6	444.4	0.3876	0.0137	0.0352
OG0014713	0.0457	636.5	1907.5	0.1351	0.0059	0.0433
OG0014714	0.2195	88.1	226.9	0.92	0.0714	0.0776
OG0014715	0.0629	433.1	1426.9	0.1537	0.0092	0.0598
OG0014716	0.0537	254.6	666.4	0.3657	0.0121	0.0331
OG0014717	0.0197	375.7	1238.3	0.0705	0.0016	0.0229
OG0014719	0.2393	199.9	778.1	0.3589	0.0584	0.1628
OG0014720	1.8564	91	257	0.6696	0.5481	0.8185
OG0014721	0.0513	273.3	626.7	0.2823	0.0097	0.0342
OG0014722	0.036	197.5	585.5	0.092	0.0034	0.0374
OG0014723	0.0441	903	2496	0.0233	0.0012	0.0519
OG0014724	0.0292	1316.9	3411.1	0.001	0	0.0349
OG0014725	0.0502	972.8	2654.2	0.1219	0.0057	0.0468
OG0014726	0.048	212.7	570.3	0.2496	0.0088	0.0353
OG0014728	0.0712	352.7	1129.3	0.4525	0.0184	0.0407
OG0014729	0.0477	344.8	1008.2	0.5428	0.0131	0.0241
OG0014730	0.0468	1021.1	3019.9	0.1359	0.006	0.0441
OG0014732	0.0428	513.8	1391.2	0.2164	0.0072	0.0333
OG0014733	0.0093	54.8	266.2	99	0.0037	0
OG0014734	0.0506	299.8	921.2	0.035	0.0022	0.062
OG0014736	0.0298	939.2	2696.8	0.0207	0.0008	0.0363
OG0014737	0.038	936.7	2903.3	0.1078	0.0042	0.0389
OG0014738	0.0386	175.1	406.9	0.0663	0.0025	0.037
OG0014739	0.0735	95.2	201.8	0.5884	0.02	0.034
OG0014740	0.039	402.2	1112.8	0.2042	0.0064	0.0313
OG0014741	0.0216	106.9	325.1	0.157	0.0031	0.0197
OG0014742	0.0259	267.1	566.9	0.3532	0.0054	0.0154
OG0014745	0.0376	503.3	1425.7	0.0706	0.0028	0.04
OG0014747	0.081	74.8	270.2	0.873	0.0262	0.03
OG0014748	0.0509	308.2	855.8	0.2001	0.0082	0.0412
OG0014749	0.0532	484.9	1258.1	0.3265	0.0113	0.0345
OG0014750	0.0266	585.2	1622.8	0.1315	0.0032	0.0245
OG0014751	0.0338	369.9	926.1	0.0298	0.0011	0.0368
OG0014752	0.0361	250.3	679.7	0.2081	0.0059	0.0286
OG0014753	0.0303	501.2	1220.8	0.2207	0.005	0.0226
OG0014755	0.3406	73.9	196.1	0.8187	0.1071	0.1308
OG0014756	0.1327	92.1	243.9	0.475	0.0339	0.0714
OG0014758	0.0343	673.9	1462.1	0.0198	0.0007	0.0347
OG0014759	0.0552	259.3	760.7	0.2579	0.0106	0.0412
OG0014760	0.018	609.6	2486.4	0.0292	0.0008	0.0273
OG0014761	0.0148	146.9	492.1	0.001	0	0.0214
OG0014762	0.0399	326.5	1056.5	0.2473	0.0077	0.0313
OG0014764	0.0275	410.9	1344.1	0.1359	0.0037	0.0271
OG0014765	0.2057	71.7	249.3	0.5358	0.0574	0.1072
OG0014768	0.6199	95.2	255.8	0.5419	0.1681	0.3102
OG0014769	0.0216	507	1359	0.1601	0.003	0.0186
OG0014770	0.0741	803.7	2601.3	0.2139	0.0132	0.0618
OG0014771	0.0279	1049.3	2937.7	0.1956	0.0045	0.0228
OG0014772	0.0618	373.5	1060.5	0.1557	0.0085	0.0548
OG0014774	0.0587	255.1	743.9	0.5559	0.0162	0.0292
OG0014775	0.24	313.6	1027.4	0.6348	0.0705	0.1111
OG0014777	0.0308	82	227	0.1689	0.0045	0.0264
OG0014779	0.0664	332.5	1107.5	0.1843	0.0109	0.0594
OG0014784	0.0337	259.2	556.8	0.2378	0.0056	0.0234
OG0014786	0.0452	1744.8	5113.2	0.1067	0.0048	0.0451
OG0014787	0.0387	826.5	2359.5	0.0847	0.0034	0.04
OG0014788	0.0447	415.9	1252.1	0.0645	0.0032	0.05
OG0014789	0.0455	218	577	0.001	0.0001	0.0552
OG0014790	0.0429	344.9	1053.1	0.017	0.0009	0.0551
OG0014791	0.0368	2039.9	6381.1	0.0673	0.0028	0.0418
OG0014792	0.0506	299.9	1011.1	0.0662	0.004	0.0603
OG0014794	0.1042	209.5	681.5	0.1287	0.0134	0.1041
OG0014795	1.2182	94.1	208.9	1.1757	0.4258	0.3622
OG0014797	0.0693	680.4	2151.6	0.3818	0.0166	0.0436
OG0014798	0.0439	721.7	2011.3	0.1758	0.0065	0.0372
OG0014799	0.0799	418.8	1297.2	0.4867	0.0212	0.0435
OG0014800	0.0247	459.4	1562.6	0.0657	0.0019	0.0296
OG0014801	0.1016	156.2	518.8	0.4311	0.0259	0.0602
OG0014802	0.0929	214.7	694.3	0.3213	0.0207	0.0643
OG0014803	0.0485	501.2	1295.8	0.0458	0.0024	0.0518
OG0014806	0.0372	127.6	406.4	0.1299	0.0048	0.0367
OG0014807	0.0743	1050.9	3173.1	0.1187	0.0087	0.0733
OG0014808	0.0981	543.9	1388.1	0.1479	0.0125	0.0843
OG0014809	0.0405	207.8	662.2	0.001	0.0001	0.0563
OG0014810	0.0406	828.8	2309.2	0.1118	0.0044	0.0391
OG0014811	0.0453	127.9	412.1	0.909	0.0147	0.0162
OG0014812	0.0595	83.9	408.1	0.0534	0.0049	0.0923
OG0014813	0.015	331.9	709.1	0.1132	0.0014	0.0126
OG0014814	0.0582	788.4	2256.6	0.1208	0.0067	0.0557
OG0014815	0.0287	685.4	2149.6	0.1578	0.0042	0.0265
OG0014816	0.4547	95.9	225.1	1.0488	0.1537	0.1465
OG0014817	0.0858	384.6	986.4	0.982	0.0284	0.029
OG0014818	0.436	74.9	252.1	0.7219	0.1335	0.185
OG0014819	0.1992	80.9	243.1	0.5377	0.0547	0.1017
OG0014820	0.0303	1902.4	4790.6	0.1054	0.003	0.0281
OG0014821	0.0617	440.2	1083.8	0.1677	0.0084	0.0504
OG0014822	0.1127	829	2846	0.2299	0.0214	0.0931
OG0014823	0.0442	149.5	411.5	0.001	0.0001	0.0551
OG0014824	0.0617	243.5	602.5	0.2216	0.0102	0.0461
OG0014825	0.0281	71.3	279.7	0.001	0	0.0459
OG0014826	0.0434	755.7	2511.3	0.1027	0.0048	0.0466
OG0014827	0.0655	291.5	722.5	0.1192	0.007	0.0586
OG0014828	0.058	1020.2	2834.8	0.2473	0.0107	0.0433
OG0014829	0.0854	753.2	2321.8	0.1258	0.0105	0.0837
OG0014830	0.0655	1556.3	4557.7	0.2338	0.0119	0.0509
OG0014831	0.0462	1921.5	4867.5	0.0526	0.0025	0.048
OG0014832	0.0219	600.4	1769.6	0.0722	0.0017	0.0238
OG0014833	0.0514	870.5	2333.5	0.2074	0.0084	0.0406
OG0014834	0.0275	382.8	1093.2	0.1012	0.0028	0.0274
OG0014837	1.8001	56.7	141.3	0.405	0.4225	1.043
