OrthoGroup,dNdS,dS,lnL,lnL.null,LRT,p
OG0014784,0.2378,0.0234,-1162.592382,-1164.759731,4.334698,0.057240352
OG0014786,0.1067,0.0451,-9893.685901,-9943.60668,99.841558,1.04E-22
OG0014787,0.0847,0.04,-4537.659155,-4561.381887,47.445464,2.49E-11
OG0014788,0.0645,0.05,-2382.4583,-2399.509562,34.102524,1.97E-08
OG0014789,0.001,0.0552,-1134.29767,-1148.756581,28.917822,2.63E-07
OG0014790,0.017,0.0551,-1957.515154,-1977.514581,39.998854,1.03E-09
OG0014791,0.0673,0.0418,-11735.94383,-11806.27599,140.664326,1.43E-31
OG0014792,0.0662,0.0603,-1865.849431,-1881.041702,30.384542,1.26E-07
OG0014794,0.1287,0.1041,-1343.086085,-1356.577889,26.983608,6.91E-07
OG0014795,1.1757,0.3622,-688.845497,-688.998291,0.305588,0.429153257
OG0014797,0.3818,0.0436,-4182.810216,-4188.919619,12.218806,0.001110938
OG0014798,0.1758,0.0372,-3905.423714,-3918.772458,26.697488,7.97E-07
OG0014799,0.4867,0.0435,-2541.692546,-2543.999704,4.614316,0.049771877
OG0014800,0.0657,0.0296,-2794.199061,-2805.859048,23.319974,4.32E-06
OG0014801,0.4311,0.0602,-1012.282589,-1013.929009,3.29284,0.09636934
OG0014802,0.3213,0.0643,-1363.624956,-1367.504123,7.758334,0.010334017
OG0014803,0.0458,0.0518,-2566.857268,-2589.408722,45.102908,8.04E-11
OG0014806,0.1299,0.0367,-741.481536,-744.106634,5.250196,0.036216329
OG0014807,0.1187,0.0733,-6146.747103,-6195.466025,97.437844,3.47E-22
OG0014808,0.1479,0.0843,-2898.372392,-2922.27571,47.806636,2.08E-11
OG0014809,0.001,0.0563,-1230.458629,-1245.584679,30.2521,1.35E-07
OG0014810,0.1118,0.0391,-4436.861526,-4458.482991,43.24293,2.04E-10
OG0014811,0.909,0.0162,-767.282026,-767.288395,0.012738,0.49682562
OG0014812,0.0534,0.0923,-708.556682,-716.369267,15.62517,0.000202305
OG0014813,0.1132,0.0126,-1425.964873,-1428.484967,5.040188,0.040226022
OG0014814,0.1208,0.0557,-4415.88245,-4442.081378,52.397856,2.09E-12
OG0014815,0.1578,0.0265,-3910.934914,-3920.900079,19.93033,2.35E-05
OG0014816,1.0488,0.1465,-601.934627,-601.942723,0.016192,0.495968342
OG0014817,0.982,0.029,-2070.74701,-2070.748166,0.002312,0.499422334
OG0014818,0.7219,0.185,-604.484892,-604.771506,0.573228,0.375400741
OG0014819,0.5377,0.1017,-527.939244,-528.660401,1.442314,0.243094705
OG0014820,0.1054,0.0281,-9424.16604,-9458.014829,67.697578,9.97E-16
OG0014821,0.1677,0.0504,-2224.682024,-2235.123396,20.882744,1.46E-05
OG0014822,0.2299,0.0931,-5481.144394,-5510.490055,58.691322,9.00E-14
OG0014823,0.001,0.0551,-781.649688,-792.16408,21.028784,1.36E-05
OG0014824,0.2216,0.0461,-1239.545229,-1244.067198,9.043938,0.005433802
OG0014825,0.001,0.0459,-481.271082,-485.564261,8.586358,0.006830713
OG0014826,0.1027,0.0466,-4634.554644,-4658.251272,47.393256,2.56E-11
OG0014827,0.1192,0.0586,-1490.848205,-1501.010786,20.325162,1.93E-05
OG0014828,0.2473,0.0433,-5593.314352,-5609.299124,31.969544,5.71E-08
OG0014829,0.1258,0.0837,-4553.218738,-4591.405129,76.372782,1.30E-17
OG0014830,0.2338,0.0509,-8900.848969,-8929.935655,58.173372,1.17E-13
OG0014831,0.0526,0.048,-9729.706707,-9802.281434,145.149454,1.51E-32
OG0014832,0.0722,0.0238,-3285.445099,-3296.711932,22.533666,6.40E-06
OG0014833,0.2074,0.0406,-4639.67761,-4654.198413,29.041606,2.47E-07
OG0014834,0.1012,0.0274,-2068.700066,-2075.759556,14.11898,0.000429608
OG0014837,0.405,1.043,-473.234228,-476.168775,5.869094,0.026577396
OG0014838,0.2474,0.0436,-1479.049143,-1483.192347,8.286408,0.007935958
OG0014839,0.0659,0.0513,-4368.14371,-4397.929464,59.571508,5.80E-14
OG0014841,0.245,0.0384,-1803.234239,-1808.209248,9.950018,0.003454228
OG0014842,0.1054,0.0531,-7528.115741,-7574.1932,92.154918,4.87E-21
OG0014843,0.5483,0.0162,-657.76384,-657.962004,0.396328,0.410117662
OG0014844,0.2917,0.035,-1874.435486,-1877.409663,5.948354,0.025544732
OG0014845,0.1165,0.0353,-2840.316874,-2852.034262,23.434776,4.08E-06
OG0014846,0.576,0.938,-651.87068,-653.451867,3.162374,0.102865375
OG0014847,0.4533,0.0156,-795.911299,-796.250009,0.67742,0.356344549
OG0014848,0.3148,0.0304,-460.690853,-461.48547,1.589234,0.225877112
OG0014849,0.143,0.0764,-1169.917538,-1178.897408,17.95974,6.30E-05
OG0014850,0.9662,0.3872,-558.591092,-558.596315,0.010446,0.497395308
OG0014851,0.3574,0.0379,-6687.947626,-6697.961222,20.027192,2.24E-05
OG0014852,1.6041,0.011,-839.797541,-839.977393,0.359704,0.41769692
OG0014853,0.1806,0.0351,-15846.00543,-15894.46224,96.91362,4.51E-22
OG0014854,0.1894,0.0395,-2735.431994,-2744.9603,19.056612,3.64E-05
OG0014855,0.1469,0.0452,-9975.157333,-10019.4284,88.542134,2.97E-20
OG0014856,0.001,0.0056,-715.137843,-716.189048,2.10241,0.174758164
OG0014857,0.2534,0.0308,-2119.33355,-2123.917887,9.168674,0.005105259
OG0014858,0.1569,0.1184,-1693.173163,-1709.693536,33.040746,3.34E-08
OG0014860,0.3425,0.0296,-10104.11305,-10117.82844,27.430778,5.53E-07
OG0014861,0.001,0.0424,-1134.38748,-1144.400102,20.025244,2.24E-05
OG0014863,0.4289,0.0308,-7035.685998,-7042.475826,13.579656,0.000562581
OG0014864,0.1553,0.0231,-1561.919754,-1565.396695,6.953882,0.015450898
OG0014865,0.486,0.0335,-7078.678112,-7084.016363,10.676502,0.002402133
OG0014866,0.1315,0.0737,-571.996077,-576.213547,8.43494,0.00736794
OG0014867,0.001,0.064,-499.306274,-505.672746,12.732944,0.000859105
OG0014868,0.3221,0.0245,-4551.412944,-4557.062082,11.298276,0.001760275
OG0014869,1.1996,0.0192,-553.566784,-553.590679,0.04779,0.488194113
OG0014870,0.1583,0.0558,-9201.862394,-9250.846911,97.969034,2.66E-22
OG0014871,0.1159,0.0338,-3521.762537,-3535.852458,28.179842,3.80E-07
OG0014872,0.4346,0.0475,-1749.657329,-1751.923555,4.532452,0.051851408
OG0014873,0.1472,0.0291,-6483.451333,-6501.396935,35.891204,8.04E-09
OG0014874,1.154,0.1242,-1478.356492,-1478.4937,0.274416,0.435894438
OG0014875,0.1302,0.0236,-5298.902275,-5311.939964,26.075378,1.09E-06
OG0014877,0.4844,0.017,-962.239064,-962.649582,0.821036,0.331653284
OG0014878,0.3263,0.0343,-24037.37183,-24075.11417,75.484686,2.03E-17
OG0014879,0.3145,0.0434,-1493.288738,-1496.489411,6.401346,0.02036739
OG0014880,0.4474,0.049,-1029.488994,-1030.823307,2.668626,0.131669514
OG0014881,0.3818,0.1183,-2102.370777,-2109.012668,13.283782,0.000652279
OG0014882,0.391,0.031,-498.749184,-499.348992,1.199616,0.274458509
OG0014883,0.0678,1.247,-605.074964,-642.44127,74.732612,2.96E-17
OG0014884,0.1771,0.0174,-612.451629,-613.494173,2.085088,0.176278318
OG0014886,0.9767,0.0416,-596.980601,-596.981382,0.001562,0.499609652
OG0014887,0.1005,0.0334,-1738.864713,-1745.873518,14.01761,0.000451944
OG0014889,0.2853,0.0367,-7607.008744,-7623.589636,33.161784,3.15E-08
OG0014890,0.7427,0.0389,-6078.745136,-6079.773452,2.056632,0.178804333
OG0014891,0.3352,0.024,-6650.074919,-6657.694758,15.239678,0.00024531
OG0014893,0.3702,0.0608,-4530.109801,-4539.297839,18.376076,5.11E-05
OG0014895,0.2981,0.0435,-4119.49466,-4128.902836,18.816352,4.10E-05
OG0014896,0.0506,0.0647,-3505.824991,-3539.717617,67.785252,9.54E-16
OG0014897,2.1579,0.0142,-461.180057,-461.480927,0.60174,0.370086995
OG0014899,0.7879,0.0187,-1616.061462,-1616.154447,0.18597,0.455603584
OG0014901,0.5764,1.2494,-747.090786,-748.416897,2.652222,0.132753908
OG0014902,0.1607,0.0326,-3045.563859,-3055.011494,18.89527,3.94E-05
OG0014903,99,0,-428.065707,-428.417843,0.704272,0.351592241
OG0014906,0.2832,1.5238,-495.178963,-499.675765,8.993604,0.00557229
OG0014907,0.2826,0.0062,-993.91151,-994.244921,0.666822,0.358237831
OG0014908,0.0325,0.0442,-1320.819129,-1331.56371,21.489162,1.08E-05
OG0014909,0.4027,0.2584,-625.977108,-629.04476,6.135304,0.02326514
OG0014910,0.2322,0.062,-984.751212,-989.000838,8.499252,0.007134785
OG0014911,0.1788,0.0253,-4369.510109,-4379.874585,20.728952,1.58E-05
OG0014912,0.1356,0.0315,-8076.05955,-8103.333852,54.548604,7.14E-13
OG0014913,0.7455,0.0178,-2186.597382,-2186.79993,0.405096,0.408323641
OG0014914,0.247,0.0338,-4828.060416,-4838.149977,20.179122,2.08E-05
OG0014916,0.3565,1.9836,-658.910312,-662.471602,7.12258,0.014201081
OG0014917,1.5768,0.0091,-466.310256,-466.392593,0.164674,0.460480771
OG0014918,0.0716,0.0268,-2789.713244,-2799.49275,19.559012,2.83E-05
OG0014919,0.2434,0.0393,-5206.558564,-5219.13582,25.154512,1.72E-06
OG0014920,0.7753,0.0407,-3259.13667,-3259.56305,0.85276,0.326434103
OG0014921,0.001,0.053,-657.698758,-665.104584,14.811652,0.000303851
OG0014922,0.1953,0.0391,-1986.591702,-1992.628146,12.072888,0.001195021
OG0014923,0.0643,0.0409,-9324.623034,-9383.863108,118.480148,9.36E-27
OG0014924,0.5638,0.1149,-2730.549576,-2734.254506,7.40986,0.01230097
OG0014925,0.1706,0.0494,-8915.514537,-8956.620844,82.212614,7.03E-19
OG0014926,0.0479,0.0346,-8170.671194,-8217.308851,93.275314,2.78E-21
OG0014927,0.0886,0.0542,-821.915932,-827.61789,11.403916,0.00166971
OG0014928,0.068,0.0353,-888.338188,-893.47805,10.279724,0.002929249
OG0014929,0.001,0.0271,-1942.56829,-1953.724182,22.311784,7.15E-06
OG0014930,0.1295,0.0435,-1339.043442,-1344.941828,11.796772,0.001371935
OG0014931,0.1867,0.0398,-3405.833643,-3416.462758,21.25823,1.21E-05
OG0014932,0.0897,0.0571,-1189.586485,-1198.456671,17.740372,7.03E-05
OG0014933,0.0773,0.0173,-4420.681301,-4432.192189,23.021776,5.01E-06
OG0014934,0.0611,0.0217,-2878.140409,-2887.95979,19.638762,2.72E-05
OG0014935,0.4234,1.6764,-662.610409,-665.021102,4.821386,0.044876537
OG0014937,0.1833,0.054,-4336.74706,-4355.381649,37.269178,4.04E-09
OG0014938,0.0555,0.0481,-5381.512592,-5420.172202,77.31922,8.12E-18
OG0014939,7.967,0.0071,-740.83742,-744.414772,7.154704,0.013974805
OG0014940,0.2442,0.1051,-1340.247409,-1348.112804,15.73079,0.000191899
OG0014941,0.2787,0.0567,-1469.584898,-1473.759055,8.348314,0.007694079
OG0014944,0.6816,0.0968,-517.803897,-518.131206,0.654618,0.360430481
OG0014945,0.0195,0.0651,-1333.400316,-1347.065145,27.329658,5.81E-07
OG0014946,0.4818,0.0133,-2273.077125,-2273.744689,1.335128,0.25647831
OG0014947,0.0776,0.083,-2363.514188,-2389.787096,52.545816,1.94E-12
OG0014948,6.8808,0.0108,-473.765891,-476.676881,5.82198,0.027210913
OG0014950,0.2459,0.2099,-2136.979134,-2155.576472,37.194676,4.19E-09
OG0014952,0.4703,0.3419,-940.563248,-943.64783,6.169164,0.022874577
OG0014953,0.001,0.0402,-807.951711,-814.881848,13.860274,0.000488933
OG0014954,0.217,0.0377,-1889.660542,-1894.873136,10.425188,0.002723762
OG0014955,0.2304,0.0701,-1766.008781,-1774.111307,16.205052,0.000151387
OG0014957,0.0524,0.0368,-15138.0096,-15228.98863,181.95807,1.54E-40
OG0014958,0.3181,0.0364,-6626.589201,-6636.833813,20.489224,1.78E-05
OG0014959,0.9406,0.0585,-1925.898497,-1925.914961,0.032928,0.491835395
OG0014960,0.2107,0.0399,-1861.662963,-1867.274239,11.222552,0.0018282
OG0014961,99,0.0001,-452.022498,-453.017508,1.99002,0.184859874
OG0014962,99,0.0001,-1281.626825,-1282.876321,2.498992,0.143324616
OG0014964,0.077,0.0285,-1640.031354,-1646.258635,12.454562,0.000987407
OG0014965,0.039,0.0464,-5155.970394,-5196.330153,80.719518,1.48E-18
OG0014966,0.0449,0.0401,-9824.73427,-9885.557256,121.645972,1.92E-27
OG0014967,0.2607,0.0423,-2443.200659,-2449.341145,12.280972,0.001076938
OG0014968,0.2105,0.0323,-2886.006049,-2893.276425,14.540752,0.000347925
OG0014969,99,0.0007,-470.115991,-475.347919,10.463856,0.002671607
OG0014970,0.0563,0.0245,-2911.382787,-2923.861697,24.95782,1.90E-06
OG0014971,0.315,0.0367,-2445.17675,-2449.621399,8.889298,0.005870613
OG0014972,0.1818,0.0514,-3753.762292,-3769.714171,31.903758,5.90E-08
OG0014973,0.7419,0.1293,-460.830278,-461.029607,0.398658,0.409640153
OG0014975,0.0487,0.0536,-8160.320089,-8228.12831,135.616442,1.78E-30
OG0014976,0.2043,0.0414,-1372.660696,-1376.97002,8.618648,0.006721317
OG0014977,1.2755,0.062,-2842.277149,-2842.819162,1.084026,0.29078818
OG0014978,0.2977,0.0331,-2068.974168,-2072.806612,7.664888,0.010828311
OG0014979,1.4069,0.0295,-1247.382876,-1247.62513,0.484508,0.392428399
OG0014980,0.6504,0.9074,-925.18947,-926.493242,2.607544,0.13575287
OG0014985,0.2521,0.0229,-3369.594875,-3374.846193,10.502636,0.002620303
OG0014986,0.1654,0.2312,-1229.440384,-1250.065117,41.249466,5.52E-10
OG0014987,1.1067,0.0092,-1602.763976,-1602.775118,0.022284,0.494459921
OG0014988,0.0388,0.0287,-3330.793379,-3347.219808,32.852858,3.67E-08
OG0014989,0.2692,0.1076,-505.448742,-507.779394,4.661304,0.048616165
OG0014990,0.0822,0.0473,-455.276691,-457.831895,5.110408,0.038838192
OG0014993,0.0631,0.0778,-429.405199,-434.258728,9.707058,0.0039004
OG0014995,0.0535,0.0395,-1885.981463,-1898.050697,24.138468,2.87E-06
OG0014997,0.1501,0.045,-3878.49714,-3896.151645,35.30901,1.08E-08
OG0014998,0.8143,0.1056,-596.21508,-596.330757,0.231354,0.445381447
OG0014999,0.0892,0.0429,-5512.835308,-5544.464946,63.259276,9.17E-15
OG0015000,99,0.0002,-455.667448,-457.25365,3.172404,0.102350797
OG0015002,1.1317,0.0466,-493.772708,-493.793948,0.04248,0.48949199
OG0015003,0.316,0.1313,-770.503068,-773.724717,6.443298,0.019944613
OG0015005,0.1026,0.0412,-1349.624518,-1356.364444,13.479852,0.000591367
OG0015006,0.0782,0.0247,-3115.070789,-3126.746469,23.35136,4.25E-06
OG0015007,0.88,0.0645,-652.501564,-652.532493,0.061858,0.484772204
OG0015008,4.0956,0.0075,-802.754231,-804.096528,2.684594,0.13062245
OG0015009,0.1748,0.0403,-882.176918,-885.539514,6.725192,0.017322602
OG0015010,0.2993,0.0454,-5294.245175,-5307.111882,25.733414,1.29E-06
OG0015011,0.272,0.0266,-3035.945499,-3041.005512,10.120026,0.003172739
OG0015012,0.3036,0.0399,-2939.3461,-2945.190894,11.689588,0.001447466
OG0015014,0.0623,0.0183,-3305.320168,-3314.614806,18.589276,4.60E-05
OG0015015,0.2441,0.0434,-4281.93346,-4293.364136,22.861352,5.43E-06
OG0015016,0.4878,1.1769,-562.351551,-564.58725,4.471398,0.053458684
OG0015017,0.0313,0.0518,-1348.584507,-1361.826618,26.484222,8.87E-07
OG0015018,0.2695,0.0435,-9566.196294,-9588.146338,43.900088,1.47E-10
OG0015019,0.7433,0.0565,-755.162735,-755.324092,0.322714,0.425494107
OG0015020,0.2477,0.2022,-826.353369,-834.828519,16.9503,0.000104294
OG0015021,0.1985,0.2727,-876.108329,-888.61512,25.013582,1.85E-06
OG0015022,0.2355,0.0366,-8128.079073,-8149.910643,43.66314,1.65E-10
OG0015023,0.001,0.0395,-1980.499568,-1998.112076,35.225016,1.12E-08
OG0015024,0.2244,0.019,-2372.968591,-2376.25023,6.563278,0.018783317
OG0015025,0.1598,0.0157,-2044.016687,-2046.952193,5.871012,0.026551921
OG0015026,0.1068,0.0433,-2633.081543,-2645.962767,25.762448,1.27E-06
OG0015029,0.1932,0.6161,-634.330627,-649.113483,29.565712,1.90E-07
OG0015030,0.1689,0.0148,-733.24863,-734.274779,2.052298,0.179192223
OG0015031,2.8263,0.0119,-500.403558,-501.013519,1.219922,0.27168603
OG0015032,0.1799,0,-410.718058,-410.718067,1.80E-05,0.4999955
OG0015033,0.0517,0.0443,-1653.893111,-1665.0487,22.311178,7.15E-06
OG0015034,1.457,0.0096,-467.236218,-467.291773,0.11111,0.472979997
OG0015036,0.339,0.0333,-1034.183117,-1035.729294,3.092354,0.106530475
OG0015037,0.1462,0.0388,-2390.454326,-2399.948223,18.987794,3.77E-05
OG0015038,0.5184,0.0437,-447.95441,-448.302338,0.695856,0.353074859
OG0015040,0.4948,0.0528,-1428.420509,-1429.97929,3.117562,0.105196192
OG0015041,0.3151,0.0423,-7768.931039,-7784.907536,31.952994,5.76E-08
OG0015042,0.3557,0.043,-6088.20701,-6098.926825,21.43963,1.11E-05
OG0015044,0.836,0.2287,-645.809579,-645.941033,0.262908,0.438409804
OG0015045,0.7866,0.7898,-786.036914,-786.412563,0.751298,0.343421686
OG0015046,0.4037,0.0467,-2147.108318,-2150.014474,5.812312,0.027342769
OG0015048,0.0978,0.0595,-4646.095656,-4677.455136,62.71896,1.20E-14
OG0015049,0.4045,0.0248,-1642.334571,-1643.827692,2.986242,0.112335182
OG0015050,0.3323,0.0374,-9676.097898,-9692.13234,32.068884,5.44E-08
OG0015051,1.2011,0.0366,-271.930263,-271.953745,0.046964,0.488395778
OG0015052,0.709,0.055,-604.124078,-604.305733,0.36331,0.416944491
OG0015053,0.737,0.758,-855.696425,-856.413356,1.433862,0.244124197
OG0015055,0.158,0.0826,-2363.182744,-2378.089138,29.812788,1.68E-07
OG0015056,0.8905,0.0961,-592.04148,-592.073012,0.063064,0.484479975
OG0015058,0.2909,0.0486,-1059.866592,-1062.82432,5.915456,0.025968392
OG0015059,0.1282,0.1176,-982.275868,-991.541047,18.530358,4.73E-05
OG0015060,0.5384,0.6546,-636.084234,-637.498514,2.82856,0.121550291
OG0015061,0.0497,0.0397,-2906.926537,-2926.32617,38.799266,1.88E-09
OG0015063,0.9735,0.0935,-987.411703,-987.415215,0.007024,0.49824708
OG0015065,0.9926,0.0092,-620.954814,-620.954831,3.40E-05,0.4999915
OG0015066,0.7599,0.0274,-1904.29133,-1904.482399,0.382138,0.413037793
OG0015067,0.8052,0.0882,-783.525971,-783.642886,0.23383,0.444830406
OG0015068,0.79,0.0533,-545.484039,-545.568467,0.168856,0.459518912
OG0015069,0.2574,0.0497,-3202.605856,-3212.73777,20.263828,1.99E-05
OG0015070,0.3798,0.0213,-2975.211619,-2977.794164,5.16509,0.037790702
OG0015071,0.2968,0.0325,-3823.602682,-3829.843505,12.481646,0.000974126
OG0015072,0.3647,0.0449,-453.488334,-454.232441,1.488214,0.237579214
OG0015073,0.1946,0.5148,-702.550001,-718.470966,31.84193,6.09E-08
OG0015074,0.1664,0.0889,-1244.072082,-1253.557403,18.970642,3.80E-05
OG0015076,0.8654,0.0359,-4527.999125,-4528.180779,0.363308,0.416944908
OG0015078,0.0487,0.0412,-1873.917408,-1886.686383,25.53795,1.42E-06
OG0015079,0.5828,0.0561,-3793.156258,-3795.626229,4.939942,0.042293656
OG0015080,0.1571,0.0581,-1279.21695,-1285.651963,12.870026,0.000802194
OG0015081,0.7589,0.0795,-522.677894,-522.842168,0.328548,0.424254749
OG0015082,0.0428,0.1095,-1486.750686,-1509.171057,44.840742,9.16E-11
OG0015083,0.1167,0.0659,-6229.866479,-6273.199141,86.665324,7.58E-20
OG0015084,0.0315,0.1796,-823.9333,-848.05616,48.24572,1.67E-11
OG0015086,0.1164,0.0869,-551.668382,-556.257982,9.1792,0.00507846
OG0015087,0.3844,0.0664,-1066.563826,-1069.104653,5.081654,0.039400602
OG0015088,0.0404,0.2034,-4670.242204,-4800.999059,261.51371,8.17E-58
OG0015089,0.204,0.1352,-3151.930004,-3180.477557,57.095106,2.00E-13
OG0015090,0.2005,0.068,-1025.759997,-1030.975218,10.430442,0.002716616
OG0015091,0.9632,0.0916,-252.283654,-252.28533,0.003352,0.499162702
OG0015092,1.6015,0.1764,-361.86931,-362.485963,1.233306,0.269873977
OG0015093,0.84,0.5188,-825.176061,-825.407112,0.462102,0.396849493
OG0015095,0.8062,0.059,-528.373215,-528.445147,0.143864,0.465297087
OG0015096,0.302,0.0642,-2095.396054,-2102.287406,13.782704,0.000508269
OG0015097,0.7675,0.0346,-690.08883,-690.175318,0.172976,0.458573277
OG0015098,0.065,0.0217,-4284.279362,-4299.171489,29.784254,1.70E-07
OG0015099,0.0628,0.022,-1414.912563,-1419.834351,9.843576,0.003643046
OG0015100,1.8203,0.0192,-569.11898,-569.44231,0.64666,0.361867491
OG0015101,0.2434,0.0467,-1443.740162,-1448.39857,9.316816,0.004740773
OG0015102,0.1511,0.0615,-4286.143969,-4310.717577,49.147216,1.06E-11
OG0015103,0.9246,0.0333,-493.900688,-493.906708,0.01204,0.496999042
OG0015104,0.0944,0.0557,-2172.309405,-2186.567043,28.515276,3.21E-07
OG0015105,0.0368,0.0454,-2500.996703,-2521.892706,41.792006,4.21E-10
OG0015106,0.1041,0.0243,-726.513187,-728.818121,4.609868,0.049882692
OG0015107,0.1867,0.0498,-4593.000249,-4610.724186,35.447874,1.00E-08
OG0015108,2.052,0.024,-468.552943,-469.02934,0.952794,0.310508445
OG0015109,0.055,0.038,-950.303822,-956.386519,12.165394,0.001141007
OG0015110,0.637,0.1312,-1435.144924,-1436.406334,2.52282,0.141627178
OG0015112,0.0524,0.0499,-2900.226138,-2922.053391,43.654506,1.66E-10
OG0015115,0.477,0.1736,-840.338777,-842.752083,4.826612,0.044759428
OG0015116,0.9159,0.1376,-866.758936,-866.783585,0.049298,0.487826153
OG0015117,0.0953,0.0292,-3500.548131,-3514.485939,27.875616,4.42E-07
OG0015119,0.1223,0.0325,-2898.894096,-2909.781403,21.774614,9.35E-06
OG0015121,0.0168,14.0991,-709.201673,-742.124501,65.845656,2.52E-15
OG0015122,0.9727,0.0541,-473.073466,-473.074519,0.002106,0.499473777
OG0015123,0.2047,0.0871,-1885.496151,-1897.586192,24.180082,2.81E-06
OG0015124,0.1699,0.1658,-3783.09979,-3830.913991,95.628402,8.58E-22
OG0015126,0.5674,0.0408,-11370.57036,-11376.98153,12.822344,0.000821549
OG0015127,0.0733,0.0461,-1694.144969,-1705.232138,22.174338,7.65E-06
OG0015128,0.7846,0.17,-316.741195,-316.872093,0.261796,0.438653628
OG0015129,0.4028,0.0181,-744.539678,-744.957694,0.836032,0.329175847
OG0015130,0.3469,0.0309,-5730.745649,-5738.094075,14.696852,0.000321802
OG0015131,0.1554,0.0334,-3178.220755,-3189.40728,22.37305,6.93E-06
OG0015132,0.7325,0.0489,-670.309464,-670.455477,0.292026,0.432073235
OG0015134,0.2812,0.3232,-676.791009,-685.097449,16.61288,0.000123461
OG0015135,0.1344,1.6076,-1205.329152,-1245.803858,80.949412,1.32E-18
OG0015136,2.7328,0.1151,-1829.462086,-1841.430307,23.936442,3.17E-06
OG0015137,0.7218,0.631,-901.026447,-901.897562,1.74223,0.209242339
OG0015138,0.0565,1.6695,-1734.247932,-1871.005868,273.515872,2.02E-60
OG0015139,0.3808,0.024,-1088.895444,-1089.90988,2.028872,0.181303441
OG0015140,0.2252,0.0363,-3769.603387,-3778.91007,18.613366,4.54E-05
OG0015141,0.1743,0.0496,-3126.691242,-3139.505507,25.62853,1.36E-06
OG0015142,0.3206,0.3145,-2664.358249,-2690.855135,52.993772,1.55E-12
OG0015143,0.4046,0.0447,-22603.19262,-22633.53149,60.677736,3.33E-14
